activityID,startTime,sourceLocation,activeRegionNum,note,link,analysis_speed,analysis_type,analysis_latitude,analysis_longitude,analysis_halfAngle,analysis_isMostAccurate,analysis_note,kp_max_h72,label_storm,log_speed,is_fast_cme,abs_latitude,start_hour,start_dow,omni_w24_72_mean_Bmag,omni_w24_72_min_Bmag,omni_w24_72_max_Bmag,omni_w24_72_std_Bmag,omni_w24_72_mean_By_gsm,omni_w24_72_min_By_gsm,omni_w24_72_max_By_gsm,omni_w24_72_std_By_gsm,omni_w24_72_mean_Bz_gsm,omni_w24_72_min_Bz_gsm,omni_w24_72_max_Bz_gsm,omni_w24_72_std_Bz_gsm,omni_w24_72_mean_V,omni_w24_72_min_V,omni_w24_72_max_V,omni_w24_72_std_V,omni_w24_72_mean_Np,omni_w24_72_min_Np,omni_w24_72_max_Np,omni_w24_72_std_Np,omni_w24_72_mean_T,omni_w24_72_min_T,omni_w24_72_max_T,omni_w24_72_std_T,omni_w24_72_mean_Pdyn,omni_w24_72_min_Pdyn,omni_w24_72_max_Pdyn,omni_w24_72_std_Pdyn,omni_w24_72_mean_Efield,omni_w24_72_min_Efield,omni_w24_72_max_Efield,omni_w24_72_std_Efield,omni_w24_72_mean_beta,omni_w24_72_min_beta,omni_w24_72_max_beta,omni_w24_72_std_beta,omni_w24_72_mean_MachA,omni_w24_72_min_MachA,omni_w24_72_max_MachA,omni_w24_72_std_MachA,omni_w24_72_mean_AE,omni_w24_72_min_AE,omni_w24_72_max_AE,omni_w24_72_std_AE,omni_w24_72_mean_SYM_H,omni_w24_72_min_SYM_H,omni_w24_72_max_SYM_H,omni_w24_72_std_SYM_H
2015-01-17T10:36:00-CME-001,2015-01-17 10:36:00+00:00,S17W41,12259.0,Eruption observed in SDO AIA 193/304 around 2015-01-17T07:33Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7618/-1,437.0,S,-42.0,41.0,16.0,1.0,,2.333,0,6.082218910376446,0,42.0,10,5,5.822260869565218,4.03,7.38,0.5635737841737668,3.3027304347826085,-1.46,6.71,1.4670621416063445,-0.8305565217391305,-5.79,5.0,2.8822478009247794,307.42819548872177,283.4,340.2,10.37055884360633,6.478063909774436,4.87,8.04,0.6026331722336922,31900.904135338347,20483.0,55927.0,6460.89369707242,1.2262030075187969,0.88,1.58,0.1394102109181679,0.25712665406427215,-1.56,1.87,0.8641586623928592,1.3145935727788278,0.8,3.3,0.30346249372940265,87.81909722222221,5.2,999.9,271.86672755591616,96.33506944444444,14.0,462.0,81.79635038802607,-6.777777777777778,-19.0,5.0,5.650337311027994
2015-01-19T08:00:00-CME-001,2015-01-19 08:00:00+00:00,,,CME associated with an eruption observed in SDO 193 on the NE limb around 07:00Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7621/-1,315.0,S,29.0,-80.0,27.0,1.0,,3.667,0,5.755742213586912,0,29.0,8,0,9.938454106280194,3.11,20.35,3.8897596297666475,-0.9162560386473428,-19.33,8.7,6.28794254824261,4.221594202898551,-6.29,16.06,4.667354387168959,334.7261964735516,274.9,519.9,70.59049478182783,20.074005037783373,5.85,66.44,16.468373654100084,67846.3047858942,12621.0,315377.0,71963.92014233378,3.9515365239294717,0.99,12.11,2.686343653272434,-1.3425888324873096,-5.12,1.95,1.507969151846606,2.300532994923858,0.18,34.74,4.057787395663271,322.39428076256496,2.4,999.9,461.74762193479415,115.07972270363952,12.0,688.0,127.21452788614877,3.568457538994801,-23.0,42.0,16.621880399624693
2015-01-20T02:48:00-CME-001,2015-01-20 02:48:00+00:00,N10W130,,A CME apparently took place between STEREO EUVI images (2015-01-19T15:20 and 2015-01-20T04:30) from an active region located at N10W130.  Almost all of the dimming signature was to the north of the active region.  Off-limb activity (large rising bright feature) seen in AIA 193 images starting at 02:30 UT - same latitude over west limb.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7625/-1,1350.0,O,60.0,130.0,35.0,1.0,,3.667,0,7.208600337960199,1,60.0,2,1,9.663168044077135,1.78,20.35,4.213172396655221,-4.8313774104683205,-19.33,8.7,4.723956444964854,2.0114325068870524,-6.29,16.06,4.58415298108436,419.4948126801152,285.2,519.9,69.85620122202756,13.641642651296829,3.47,66.44,15.261012763187797,113306.34005763689,23862.0,315377.0,64432.28024180221,3.645331412103746,1.37,12.11,2.2193008718753418,-0.7104360465116278,-5.12,2.26,1.6790385491102708,1.538982558139535,0.18,22.25,1.7292730559461578,407.41684027777774,2.4,999.9,486.5708189480969,170.69618055555554,12.0,688.0,138.30414998140336,-5.458333333333333,-24.0,42.0,15.015559060151203
2015-01-20T12:24:00-CME-001,2015-01-20 12:24:00+00:00,,,"There were rising loops observed over the north pole of the Sun after 11:00 UT.  The CME had an earlier ""weak"" stage starting around 10:30 and a later stronger one - not clear if it's two separate CMEs or the same one.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7629/-1,540.0,C,86.0,90.0,26.0,1.0,,3.667,0,6.293419278846481,0,86.0,12,1,7.33235632183908,1.78,12.32,2.2785576375236825,-4.369971264367816,-9.84,3.06,2.1515112970289576,0.5821264367816091,-5.82,10.31,3.283538192936624,449.9799363057325,389.4,519.9,26.065068236272626,6.519331210191083,3.47,11.06,1.6058669896317632,118607.17515923567,40600.0,315377.0,56766.67750295147,2.6586942675159233,1.2,4.69,0.7519998065660781,-0.38787781350482314,-5.12,2.26,1.4276988876117485,1.4605144694533763,0.58,22.25,1.3392894378526583,464.5348958333333,4.8,999.9,494.19151674553564,193.84722222222223,26.0,688.0,126.85705644567719,-12.368055555555555,-24.0,13.0,6.573829139281697
2015-01-21T00:36:00-CME-001,2015-01-21 00:36:00+00:00,,,"source seems to be behind the E limb, there are a series of mid C-class flares later on the 21.Jan from the E limb (partially occulted, source might be the same)",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7634/-1,500.0,C,9.0,,9.0,1.0,,3.667,0,6.2166061010848646,0,9.0,0,2,6.78115879828326,1.78,12.32,2.0967848749199276,-3.8595922746781115,-9.84,3.06,2.1585989448194196,0.3107081545064377,-5.82,10.31,3.023615373638278,445.68443396226417,389.4,519.9,24.006517258986495,6.233207547169812,3.47,11.06,1.4779936344041766,107286.95518867925,40600.0,315377.0,51548.65441365895,2.4964622641509435,1.2,4.69,0.7058854559189419,-0.2485985748218527,-5.12,2.29,1.3240530817619756,1.5109738717339665,0.58,22.25,1.1649418656680672,275.39149305555554,4.8,999.9,439.61418467629557,163.78472222222223,18.0,545.0,114.2395091946475,-12.37673611111111,-24.0,0.0,5.5860143227256405
2015-01-21T19:24:00-CME-001,2015-01-21 19:24:00+00:00,,,CME may be associated with filament eruption at the NE (close to the center of the disk) around 04UT.  Most of the material seems to have been absorbed.  This CME is very faint and non-uniform which make these parameters very preliminary.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7638/-1,447.0,S,36.0,-30.0,22.0,1.0,,3.667,0,6.104793232414985,0,36.0,19,2,5.529475982532751,1.78,6.75,0.6203349465649275,-2.955545851528384,-6.44,3.06,1.5439000363149957,-0.7254803493449782,-5.82,4.76,2.0622586635689957,407.2531400966183,352.8,466.7,29.310906731536257,5.653309178743962,3.88,7.46,0.6228242640013266,70003.1038647343,40600.0,135109.0,14987.683268273375,1.891400966183575,1.2,3.11,0.383498979458151,0.19924390243902435,-1.97,2.29,0.8174010950981763,1.6613658536585365,0.75,22.25,1.186204888239299,294.5123263888889,6.0,999.9,448.8409327214426,135.70138888888889,18.0,455.0,91.18584730138217,-10.993055555555555,-24.0,0.0,6.182127609059147
2015-01-23T19:12:00-CME-001,2015-01-23 19:12:00+00:00,,,,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/10084/-1,,,,,,,,4.0,0,,0,,19,4,7.602332506203474,4.05,17.22,2.6624648589552566,-4.36044665012407,-13.38,7.93,2.5820417794597894,-1.5717121588089327,-13.88,7.5,3.878918947978759,356.7911051212938,321.3,387.7,11.219817931327144,11.40466307277628,5.05,28.02,5.276465888445105,46218.42857142857,19372.0,119180.0,15517.684664080745,2.9484636118598386,1.29,8.36,1.530042389930155,0.4733243243243243,-2.75,5.3,1.4158095870227836,1.5457297297297299,0.59,2.81,0.46400912436559,362.8248263888889,5.5,999.9,475.3617655909378,166.46354166666666,20.0,928.0,174.72459099556568,-10.046875,-53.0,10.0,12.159653684804308
2015-01-24T08:00:00-CME-001,2015-01-24 08:00:00+00:00,,,We were unable to locate a source region for this CME.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7643/-1,160.0,S,-26.0,-30.0,17.0,1.0,,4.0,0,5.081404364984463,0,26.0,8,5,8.37020253164557,3.96,17.22,2.6425618485738216,-4.548025316455695,-13.38,7.93,3.237549338755792,-2.158227848101266,-13.88,7.5,3.841466610584705,361.13563218390806,321.3,418.9,16.01382827011428,12.629022988505746,6.31,28.02,4.656666481895548,49853.18103448276,19372.0,119180.0,17887.884710883794,3.3291091954022987,1.57,8.36,1.3764298979382978,0.7457803468208093,-2.75,5.3,1.4291958199060315,1.5729479768786128,0.33,7.3,0.7123010685956441,405.16013864818024,4.3,999.9,485.95528501600785,192.62391681109185,20.0,928.0,166.80021253320712,-14.027729636048527,-53.0,10.0,12.31219797337457
2015-01-24T15:48:00-CME-001,2015-01-24 15:48:00+00:00,,,Slow CME.  Start time is not exactly correct because CME appears in coronagraph for a while before it actually seems to lift off.  Source could be a SE eruption visible in SDO 193.  Footprints can be seen in SDO 304.  The eruption starts around 13UT.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7646/-1,357.0,S,-58.0,7.0,53.0,1.0,,4.0,0,5.8805329864007,0,58.0,15,5,8.120139534883721,2.93,17.22,2.7298922338504488,-3.649279069767442,-13.38,7.93,3.7581433059646057,-1.927186046511628,-13.88,7.5,3.7956140218146524,382.41212938005395,321.3,498.9,44.77148493918658,12.397574123989218,5.52,28.02,4.6040256077769905,69932.88948787062,19372.0,243183.0,43978.39099100373,3.545822102425876,1.64,8.36,1.227587233475408,0.7065311653116532,-2.75,5.3,1.43108895931117,2.0424932249322496,0.33,13.97,1.7415585847609723,365.07239583333336,4.3,999.9,475.48136254786164,202.09201388888889,20.0,928.0,162.36939261586295,-15.737847222222221,-53.0,10.0,11.614871254320331
2015-01-25T13:48:00-CME-001,2015-01-25 13:48:00+00:00,,,"Likely a backsided, high latitude CME.Some change in the imagery is seen in STA EUVI imagery at 20:25",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7648/-1,350.0,S,60.0,130.0,13.0,1.0,,4.0,0,5.860786223465865,0,60.0,13,6,7.245701559020045,2.19,13.03,1.9137324647316107,-2.824677060133631,-12.04,5.76,3.1900350055586846,-0.9385523385300667,-6.3,5.48,2.3585222238136354,440.3282383419689,351.2,526.6,51.966872723179435,9.462020725388602,5.3,16.01,2.043713743373918,109578.87305699482,27305.0,243183.0,46502.06871315572,3.659896373056995,2.04,6.85,1.0029482392469748,0.38663185378590076,-2.15,2.45,1.0023280408848607,2.492845953002611,0.33,28.1,2.447859403712278,341.84010416666666,4.3,999.9,467.1477596505381,207.625,30.0,670.0,125.7400937670859,-17.569444444444443,-31.0,7.0,7.25038579220461
2015-01-25T16:24:00-CME-001,2015-01-25 16:24:00+00:00,,,The start time is an approximation. Difficulty identifying source location. Possibly from some activity seen in SDO 193 just East of AR 2268.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7653/-1,268.0,S,0.0,-75.0,26.0,1.0,,4.0,0,5.594711379601839,0,0.0,16,6,7.208216704288939,2.19,13.03,1.904974532926344,-2.629458239277653,-12.04,5.76,3.0660381234119396,-0.8342437923250564,-5.95,5.48,2.327625933615773,443.9142857142857,354.9,526.6,48.47470866682905,9.15438961038961,5.3,14.31,1.8809975811126916,111390.35844155845,27305.0,243183.0,44734.16001108653,3.622285714285714,2.04,6.85,1.0265374767121849,0.3536745406824147,-2.15,2.45,0.9951568489031025,2.479002624671916,0.33,28.1,2.4630398716711692,345.26458333333335,4.3,999.9,468.34288542583096,199.62152777777777,30.0,670.0,127.46032534304463,-16.817708333333332,-30.0,7.0,6.793565605567726
2015-01-26T02:00:00-CME-001,2015-01-26 02:00:00+00:00,,,CME appears to be backsided and it could be associated with backsided CME from the previous day.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7657/-1,270.0,S,40.0,156.0,19.0,1.0,,4.0,0,5.602118820879701,0,40.0,2,0,7.184330900243309,2.19,13.03,1.9420425266138128,-3.0149148418491487,-12.04,5.76,3.172199522455411,-0.43722627737226283,-5.95,5.48,2.1857996905018684,453.4754874651811,366.9,526.6,38.61015151808969,8.94966573816156,5.3,14.31,1.8273122566368059,118641.50974930362,27305.0,243183.0,39356.25366820203,3.70983286908078,2.04,6.85,1.0140706325662294,0.2136619718309859,-2.15,2.45,0.9772796959145402,2.551521126760563,0.33,28.1,2.516800438401257,391.11559792027725,4.3,999.9,481.4314480457733,168.4939341421144,16.0,538.0,120.71320573765685,-13.847487001733102,-30.0,7.0,6.9905331945008715
2015-01-26T04:00:00-CME-001,2015-01-26 04:00:00+00:00,,,CME appears to be coming from the E limb.  Could be a second ejecta from yesterday's CME.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7659/-1,563.0,C,-26.0,-85.0,26.0,1.0,,4.0,0,6.335054251498059,0,26.0,4,0,7.247396593673967,2.19,13.03,1.9039637961677085,-3.235717761557178,-12.04,5.42,3.0305747984344387,-0.3312895377128954,-5.95,5.48,2.0901808537363613,453.621052631579,377.1,526.6,37.83695228805768,8.902603878116343,5.3,14.31,1.8015863680171995,117117.93074792244,27305.0,243183.0,40955.19860275094,3.6979224376731303,2.04,6.85,1.0193308078946421,0.16310924369747898,-2.15,2.45,0.9441722305548753,2.4644257703081234,0.33,28.1,2.514194664363975,387.59480069324087,4.3,999.9,480.67762903830794,162.44194107452338,16.0,538.0,121.50047111066846,-13.476603119584055,-30.0,7.0,7.026803615475404
2015-01-26T06:24:00-CME-001,2015-01-26 06:24:00+00:00,,,"Very gradual CME, not clear what the source region is.  Located directly over a filament  channel near the NE limb, but it's not clear whether it's related.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7663/-1,100.0,S,57.0,,27.0,1.0,,4.0,0,4.61512051684126,0,57.0,6,0,6.9230731707317075,2.19,12.22,1.5351170034099155,-2.9206585365853655,-11.13,5.42,2.6040680755194017,-0.33914634146341466,-5.0,4.4,1.9520974343557553,450.0663101604278,362.0,526.6,41.125666794263466,8.96114973262032,5.3,14.31,1.7572844613536256,115038.52673796791,31707.0,243183.0,41663.34479723316,3.661657754010695,2.23,6.85,1.0146622580154172,0.15405405405405406,-1.87,2.27,0.8915663697519965,2.4828918918918923,0.44,28.1,2.4509403632051745,364.2487847222222,5.2,999.9,474.30765804242475,159.890625,16.0,538.0,123.0094290464418,-13.055555555555555,-29.0,7.0,6.646090933124375
2015-01-28T22:30:00-CME-001,2015-01-28 22:30:00+00:00,,,CME start time is not correct due to data gaps in the LASCO C2 data  Start time was picked using LASCO C3 imagery. No source could be found due to a data gap in SDO AIA imagery by the maneuvers that were scheduled.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7675/-1,755.0,C,-26.0,-97.0,16.0,1.0,,3.667,0,6.628041376179533,0,26.0,22,2,6.289432048681542,2.5,9.15,1.282645941206762,-2.5142596348884383,-7.08,2.73,1.541904103777834,-1.3531440162271808,-5.79,3.51,2.2779698208304464,414.9714922048998,376.4,447.6,13.54198084521158,8.15305122494432,3.96,16.89,2.4856138056211567,86144.87750556793,49141.0,123986.0,13801.704214696967,2.7797327394209352,1.42,5.25,0.7294394344170707,0.5517873303167421,-1.56,2.42,0.9213406128611462,2.1254298642533938,0.56,10.3,1.3358766575458978,241.37694974003466,5.7,999.9,419.20890285717536,171.28076256499133,20.0,709.0,135.5999092323464,-19.705372616984402,-36.0,-5.0,5.380160187948404
2015-01-28T23:06:00-CME-001,2015-01-28 23:06:00+00:00,,12277.0,CME could be associated with a C1.7 class flare that started around 23:32Z hence the start time is not correct since the CME could not be identify in LASCO C2 due to a data gap.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7672/-1,401.0,S,15.0,-82.0,35.0,1.0,,3.667,0,5.996452088619021,0,15.0,23,2,6.2925406504065045,2.5,9.15,1.288693265953306,-2.486382113821138,-5.92,2.73,1.511877339522418,-1.3412195121951223,-5.79,3.51,2.2750038275196443,414.67120535714287,376.4,447.6,13.742572551484983,8.192276785714286,3.96,19.76,2.6227105141907696,85615.18303571429,49141.0,123986.0,13768.900696681249,2.784933035714286,1.42,6.36,0.7536983191105511,0.5451473922902494,-1.56,2.42,0.9184780068264085,2.12297052154195,0.56,10.3,1.336816715598593,241.7789930555556,5.7,999.9,419.46148312576855,174.53298611111111,20.0,709.0,139.45264636636747,-19.86284722222222,-36.0,-9.0,5.191834690057184
2015-01-29T09:12:00-CME-001,2015-01-29 09:12:00+00:00,,,CME may be associated with filament eruption seen on the backside close to the limb starting around 08:06Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7677/-1,267.0,S,62.0,-99.0,31.0,1.0,,4.0,0,5.5909869805108565,0,62.0,9,3,6.994376237623762,2.5,13.61,2.2719149808536914,-1.9880198019801978,-10.66,11.85,3.1241815149286287,-0.7184950495049506,-8.07,9.95,2.825916571273341,426.25354838709677,383.7,504.8,24.848043848719236,8.874193548387098,3.96,25.08,3.728770249752892,96523.71397849462,47743.0,206556.0,35077.82908741551,3.2518709677419353,1.42,8.43,1.4695054191458647,0.31052401746724884,-4.94,3.31,1.1895860663476556,2.107554585152838,0.41,24.59,1.8853626370598666,212.41892361111113,5.2,999.9,399.7218447448206,188.65277777777777,20.0,709.0,154.58459430952203,-18.28472222222222,-36.0,4.0,7.068526872344883
2015-01-31T11:00:00-CME-001,2015-01-31 11:00:00+00:00,S15W10,,The source appears to be a large eruption visible in 304 and 193 starting around 08:45Z,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7684/-1,456.0,S,10.0,25.0,24.0,1.0,,5.0,1,6.124683390894205,0,10.0,11,5,7.160313111545989,1.57,15.32,3.069039240366327,-1.9575146771037182,-11.12,6.15,2.875544887917151,-1.1088845401174168,-12.25,7.6,3.7212994763833835,635.6702819956616,531.4,712.1,43.037217482554006,4.924555314533623,1.62,12.04,2.4966965740217733,244511.704989154,115017.0,532719.0,93556.20106522489,3.8434924078091104,1.36,8.38,1.6902523122331778,0.6045514223194748,-4.48,7.83,2.31194005370104,1.8191684901531726,0.46,43.67,2.478983382028318,216.1003466204506,4.6,999.9,401.6527275986079,326.5407279029463,50.0,1064.0,188.81443162288085,-20.771230502599654,-52.0,8.0,10.723546907525098
2015-02-01T14:36:00-CME-001,2015-02-01 14:36:00+00:00,N10E89,,Likely source is filament/prominence eruption seen in NE limb in SDO 193 and 304 around 09:00.  It is also seen in STA EUVI.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7688/-1,550.0,C,67.0,-75.0,44.0,1.0,,5.0,1,6.311734809152915,0,67.0,14,6,4.251599147121535,2.54,6.03,0.6720422057509284,-1.45682302771855,-4.98,3.75,1.7016968618467208,-0.5783795309168444,-4.76,4.32,1.849186514192619,572.869373549884,450.7,699.4,67.86191923974907,2.8737122969837587,1.67,4.04,0.5619357914391041,122072.12993039443,44168.0,350368.0,55287.47475001637,1.8556844547563804,1.01,3.16,0.3435503626941781,0.23486046511627906,-2.92,3.2,1.041368220769047,1.8024651162790697,0.66,5.41,0.8117242442992115,262.1404513888889,7.4,999.9,429.89395221598494,245.48090277777777,44.0,1064.0,154.09420476076204,-17.12152777777778,-35.0,-2.0,6.745303543067375
2015-02-02T10:00:00-CME-001,2015-02-02 10:00:00+00:00,,,this very faint CME might be connected with the filament activity in the NW after 5:00. The filament might have lifted off around 7:30.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7692/-1,223.0,S,26.0,53.0,14.0,1.0,,4.0,0,5.4116460518550396,0,26.0,10,0,3.7184528301886792,0.55,5.59,0.76958274816005,-1.0762641509433963,-4.38,2.57,1.3489103939769298,-0.6098867924528301,-4.58,2.85,1.6881227673810009,486.7462809917355,411.1,630.7,59.258513411904055,4.030619834710744,1.67,11.01,2.1164885028620115,72041.54958677686,23005.0,204282.0,33863.06548737262,1.796921487603306,1.01,3.77,0.6211787531963568,0.22607068607068603,-1.63,2.05,0.810469530499663,4.881309771309772,0.78,265.87,16.182066745236373,178.40259965337955,7.4,999.9,367.140215721697,165.51473136915078,31.0,538.0,101.60106616601857,-11.01213171577123,-27.0,4.0,5.70397943699481
2015-02-03T03:24:00-CME-001,2015-02-03 03:24:00+00:00,N45W30,,"Small brightening and apparent eruption observed in AIA 193 from a region in the NE, starting around 03:00 UT.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7696/-1,600.0,C,83.0,,10.0,1.0,,3.333,0,6.398594934535208,0,83.0,3,1,4.3921245421245425,0.55,8.66,1.6218409335669415,0.6595238095238095,-3.6,6.94,2.89099874886113,-0.8771794871794872,-6.8,5.02,1.9237797885267585,431.95331991951707,384.8,538.1,32.51630443901164,6.215452716297786,2.86,18.8,3.646217444998989,55217.412474849094,23005.0,119805.0,17653.132685918532,2.2463782696177064,1.04,6.44,1.1976962131881081,0.35837067209775975,-2.3,2.78,0.8202494485934618,5.429470468431772,0.52,265.87,16.714901644654454,159.78802083333332,5.6,999.9,349.71770105245776,177.12326388888889,21.0,907.0,151.25403029676167,-9.5625,-20.0,7.0,5.772262157652463
2015-02-03T12:48:00-CME-001,2015-02-03 12:48:00+00:00,N15E40,,Small prominence eruption observed starting at 11:55 UT in AIA 193 images located at 15N40E.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7698/-1,980.0,C,23.0,-40.0,20.0,1.0,,3.333,0,6.8885724595653635,0,23.0,12,1,4.920669014084506,0.55,8.66,1.6906511505877062,1.2181690140845067,-4.13,6.94,2.859375207465442,-0.265088028169014,-6.8,5.23,2.3001837784808092,420.1413861386139,384.8,470.6,17.06412860966925,6.375841584158416,2.86,18.8,3.5131437692217,64287.40792079208,23005.0,179188.0,31039.959714745226,2.2277623762376235,1.04,6.44,1.1955021079318937,0.12144869215291754,-2.56,2.78,0.9582075370123234,5.141106639839034,0.52,265.87,16.66400964616925,148.5013888888889,5.1,999.9,339.62849152421745,158.71701388888889,21.0,907.0,154.6883115762318,-8.208333333333334,-20.0,7.0,5.719878835158039
2015-02-03T13:36:00-CME-001,2015-02-03 13:36:00+00:00,,,"No clear source, but the AR complex near the W limb is a likely candidate.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7700/-1,540.0,C,-5.0,,10.0,1.0,,3.333,0,6.293419278846481,0,5.0,13,1,4.960158450704225,0.55,8.66,1.694168688565548,1.269806338028169,-4.13,6.94,2.871860833256659,-0.20463028169014083,-6.8,5.23,2.273606105389256,419.65168316831677,384.8,470.6,16.307751972441427,6.389504950495049,2.86,18.8,3.503710445176493,65635.03366336634,23005.0,179188.0,32065.404781583336,2.2299405940594057,1.04,6.44,1.1945048257119568,0.09034205231388329,-2.56,2.78,0.944742778329343,5.129597585513078,0.52,265.87,16.66656752536344,148.43680555555554,5.1,999.9,339.655003734698,153.61458333333334,21.0,907.0,152.52035632295758,-8.036458333333334,-20.0,7.0,5.80263266026125
2015-02-04T05:12:00-CME-001,2015-02-04 05:12:00+00:00,,,,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/7709/-1,250.0,S,37.0,,13.0,1.0,,3.333,0,5.5254529391317835,0,37.0,5,2,6.024393673110721,0.55,8.66,1.3142575040778717,2.694059753954306,-4.13,6.94,2.4270333536580533,0.8745166959578208,-6.8,5.45,2.6233981947150293,416.5436399217221,378.5,470.6,15.17368826995559,6.427925636007827,3.08,18.8,3.3198546997341176,79776.457925636,28489.0,179188.0,31351.79380326861,2.2249510763209392,1.05,6.44,1.1435079869408311,-0.3605988023952096,-2.56,2.78,1.073998089814276,3.0506786427145705,0.52,265.87,13.16293575852124,138.91684027777777,5.1,999.9,333.22199116128036,126.86111111111111,16.0,907.0,149.91436727489497,-4.536458333333333,-20.0,7.0,6.527882820889472
